Subject,Task,Trial,Valence,Arousal
sub-10,genMusic03,9,8.833972456177373e-13,0.20856301249224024
sub-10,genMusic03,10,8.801784619403779e-13,0.20856182246786664
sub-10,genMusic03,11,7.69218879258434e-13,0.2124557404415473
sub-10,genMusic03,12,7.711599483384614e-13,0.2121224023740764
sub-10,genMusic03,13,1.203870483088784e-11,0.06717976957022517
sub-10,genMusic03,14,1.203870483088784e-11,0.06717976957022517
sub-10,genMusic03,15,1.148113492898688e-11,0.06944464813764648
sub-10,genMusic03,16,1.1542190483360271e-11,0.06930524974585021
sub-10,genMusic03,17,2.0774184111105698e-12,0.12435991846210914
sub-10,genMusic03,18,2.0846543871563163e-12,0.12428052109841538
sub-10,genMusic03,19,2.0854876499071418e-12,0.15455694384246965
sub-10,genMusic03,20,2.0854876499071418e-12,0.15455694384246965
sub-10,genMusic03,21,7.664301711122486e-13,0.24161019252492602
sub-10,genMusic03,22,7.640180461276007e-13,0.2414692149300074
sub-10,genMusic03,23,5.27538538533504e-13,0.41142231914005745
sub-10,genMusic03,24,5.246721281243616e-13,0.4112446045597457
sub-11,classicalMusic,1,-8.174801249969525e-13,4.418326453226784
sub-11,classicalMusic,2,8.799432007182874e-14,0.15120373413789445
sub-11,classicalMusic,3,-7.982259466053469e-13,0.8866750267287203
sub-11,classicalMusic,4,-5.398355163425971e-13,2.8473163639118226
sub-11,classicalMusic,5,-1.2927814806450457e-13,1.4872346633891473
sub-11,classicalMusic,6,-1.7644707363935426e-12,3.0335581450612383
sub-11,classicalMusic,7,3.392992851077294e-13,10.256704953536685
sub-11,classicalMusic,8,-5.776804918135061e-13,15.154367835006003
sub-11,classicalMusic,9,-3.6313804753462826e-13,10.463592460288803
sub-11,classicalMusic,10,5.476677335448122e-15,52.10244807484595
sub-11,classicalMusic,11,6.919030857212201e-12,42.81961765603735
sub-11,classicalMusic,12,1.8266446206605905e-15,74.75806162226327
sub-11,genMusic01,1,-1.3112982731721187e-12,0.1610585478918893
sub-11,genMusic01,2,-1.32915002425113e-12,0.16147858103822066
sub-11,genMusic01,3,-8.977621212129216e-13,0.36201537203066403
sub-11,genMusic01,4,-8.918370399047205e-13,0.362222772664612
sub-11,genMusic01,5,-8.933653705425996e-13,0.22000002956225967
sub-11,genMusic01,6,-8.92744045888254e-13,0.2201770677175868
sub-11,genMusic01,7,-1.045029617597212e-12,0.7620848359856098
sub-11,genMusic01,8,-1.045029617597212e-12,0.7620848359856098
sub-11,genMusic01,9,1.0220518654783906e-12,0.1582179253669804
sub-11,genMusic01,10,1.0322124296879353e-12,0.15804857073063075
sub-11,genMusic01,11,-9.639618770313998e-14,0.24173192052234482
sub-11,genMusic01,12,-9.79716960720323e-14,0.24169569283648507
sub-11,genMusic01,13,-4.2933698132816487e-13,0.4876048385936164
sub-11,genMusic01,14,-4.317466924227723e-13,0.487657947646453
sub-11,genMusic01,15,-1.4887619023036436e-13,0.11627889373662234
sub-11,genMusic01,16,-1.4730181588795632e-13,0.11618176287368645
sub-11,genMusic01,17,-8.516466804624292e-13,0.16601821354533347
sub-11,genMusic01,18,-8.507400979367277e-13,0.16593824229771365
sub-11,genMusic01,19,-8.857310938545016e-13,0.22854969950115872
sub-11,genMusic01,20,-8.866180140394417e-13,0.2285982793938959
sub-11,genMusic01,21,-6.809209260746712e-13,0.2745986178699207
sub-11,genMusic01,22,-6.828933036498396e-13,0.2749555337377979
sub-11,genMusic01,23,4.370531712656873e-14,0.5662629419603127
sub-11,genMusic01,24,4.645612475694781e-14,0.5672653004052802
sub-11,genMusic02,1,-3.347784463850683e-14,0.642064876738482
sub-11,genMusic02,2,-3.79195082322594e-14,0.6415536280176125
sub-11,genMusic02,3,2.2422682636516904e-12,0.7675886218289087
sub-11,genMusic02,4,2.2392549131726632e-12,0.768121876443013
sub-11,genMusic02,5,-1.1230202288954614e-12,0.31777307694366264
sub-11,genMusic02,6,-1.1212506736754905e-12,0.31815191015347055
sub-11,genMusic02,7,-6.72231917806138e-13,0.28164010543095847
sub-11,genMusic02,8,-6.703847138242605e-13,0.28179965412980057
sub-11,genMusic02,9,-8.251229354337839e-13,0.21260058048228242
sub-11,genMusic02,10,-8.289418167598698e-13,0.21233897892160652
sub-11,genMusic02,11,-2.528171568376471e-14,0.21636911735509037
sub-11,genMusic02,12,-2.2523290666927283e-14,0.21619906489534507
sub-11,genMusic02,13,1.5983436375869246e-13,0.13808115578282515
sub-11,genMusic02,14,1.5983436375869246e-13,0.13808115578282515
sub-11,genMusic02,15,-5.664271640130527e-14,0.16864657520882997
sub-11,genMusic02,16,-6.032389007974097e-14,0.16829768980355547
sub-11,genMusic02,17,-4.48404715598096e-13,0.3337036743043787
sub-11,genMusic02,18,-4.520490006701735e-13,0.3335212016347335
sub-11,genMusic02,19,-4.2639600386468475e-13,0.3552269641813176
sub-11,genMusic02,20,-4.28096215683509e-13,0.35535979208900986
sub-11,genMusic02,21,-2.0554024912532728e-13,3.0735535997565657
sub-11,genMusic02,22,-2.0110296140111006e-13,3.0750219264383585
sub-11,genMusic02,23,-4.036224362267762e-13,0.45573881746657036
sub-11,genMusic02,24,-4.0099156587692687e-13,0.4546024646366851
sub-11,genMusic03,1,-3.3982896020993733e-13,2.1433318946487514
sub-11,genMusic03,2,-3.357484387232971e-13,2.143074784503576
sub-11,genMusic03,3,8.395026801725915e-14,0.20909892405884642
sub-11,genMusic03,4,8.12172294902675e-14,0.20908530953867688
sub-11,genMusic03,5,2.8716610532623984e-13,0.2218131401237712
sub-11,genMusic03,6,2.863493872414006e-13,0.22176314442959524
sub-11,genMusic03,7,6.866235251803966e-13,0.9985345819238739
sub-11,genMusic03,8,6.864197606833741e-13,0.9988877550534331
sub-11,genMusic03,9,7.066013256472012e-13,0.3138235658085045
sub-11,genMusic03,10,7.022645608529078e-13,0.3134904204857128
sub-11,genMusic03,11,2.9773311786247536e-13,0.7587236504619578
sub-11,genMusic03,12,2.984985024872246e-13,0.7594961664072947
sub-11,genMusic03,13,-6.83809220967646e-13,0.7309434923737061
sub-11,genMusic03,14,-6.83809220967646e-13,0.7309434923737061
sub-11,genMusic03,15,2.6422586679400605e-13,1.1479645110877907
sub-11,genMusic03,16,2.737094066255292e-13,1.14822844970059
sub-11,genMusic03,17,2.4694579382419995e-13,1.0323242952257137
sub-11,genMusic03,18,2.446750241484742e-13,1.0320403726079717
sub-11,genMusic03,19,4.145406096672545e-13,1.222514809301822
sub-11,genMusic03,20,4.1423707134985874e-13,1.2216534822325873
sub-11,genMusic03,21,1.5248344878134783e-13,1.4933140357913774
sub-11,genMusic03,22,1.5248344878134783e-13,1.4933140357913774
sub-11,genMusic03,23,4.619076588700163e-13,2.9783470130933116
sub-11,genMusic03,24,4.613862893104118e-13,2.9766149064860308
sub-12,classicalMusic,1,-3.0276112471787638e-12,0.42432858819239433
sub-12,classicalMusic,2,-8.41646963198966e-12,0.18521131143792427
sub-12,classicalMusic,3,-1.2912787531858429e-11,0.11920831388183087
sub-12,classicalMusic,4,-4.921278109780507e-12,0.23150552142350742
sub-12,classicalMusic,5,-5.080903131168229e-12,0.1312703352130453
sub-12,classicalMusic,6,5.303465312125037e-13,0.15631409005517108
sub-12,classicalMusic,7,-2.2781810079481237e-12,0.12102388912655601
sub-12,classicalMusic,8,-3.7147694202716236e-12,0.17907393532041765
sub-12,classicalMusic,9,-1.616345226880688e-11,0.1640553366665228
sub-12,classicalMusic,10,-2.010626049835976e-11,0.10060795452575386
sub-12,classicalMusic,11,-8.158498661522489e-12,0.09486759944202267
sub-12,classicalMusic,12,-1.4278744531489938e-11,0.10758579709441372
sub-12,genMusic01,1,-3.570492513575892e-12,0.14232307099154837
sub-12,genMusic01,2,-3.5797043602642963e-12,0.14207506765552774
sub-12,genMusic01,3,-2.326314898562358e-12,0.1047270848017039
sub-12,genMusic01,4,-2.3331593361784886e-12,0.10458834098384691
sub-12,genMusic01,5,-4.230628676503197e-12,0.07825062803371437
sub-12,genMusic01,6,-4.236319479466181e-12,0.0781236479325877
sub-12,genMusic01,7,-2.932674692345312e-12,0.07738517671863127
sub-12,genMusic01,8,-2.938628611257638e-12,0.0773323647261748
sub-12,genMusic01,9,-7.367987231405239e-12,0.05860872011754445
sub-12,genMusic01,10,-7.364421901237117e-12,0.05859204843540551
sub-12,genMusic01,11,-6.135639904313927e-12,0.0797850974318536
sub-12,genMusic01,12,-6.14335640986127e-12,0.07977158810800669
sub-12,genMusic01,13,-9.30329086097872e-13,0.12440108936310683
sub-12,genMusic01,14,-9.267318426721708e-13,0.12449792726594783
sub-12,genMusic01,15,-7.781846961099624e-12,0.08324565834180095
sub-12,genMusic01,16,-7.787626723856645e-12,0.08313232654138444
sub-12,genMusic01,17,-5.604784384825457e-12,0.1161566185275845
sub-12,genMusic01,18,-5.591431846149016e-12,0.11634414425731046
sub-12,genMusic01,19,-5.740941701974692e-12,0.08847956251006658
sub-12,genMusic01,20,-5.725205094576865e-12,0.08857108852893596
sub-12,genMusic01,21,-2.1530235420735245e-12,0.10050598414494297
sub-12,genMusic01,22,-2.1540813725575106e-12,0.10049968197539033
sub-12,genMusic01,23,-1.425842672935586e-10,0.14217197701493
sub-12,genMusic01,24,-1.425842672935586e-10,0.14217197701493
sub-12,genMusic02,1,-4.785425844717781e-12,0.3572155101013441
sub-12,genMusic02,2,-4.775886371881836e-12,0.3574595325280253
sub-12,genMusic02,3,-3.839854024761606e-12,0.10087252703700791
sub-12,genMusic02,4,-3.846873594587354e-12,0.10086298329686212
sub-12,genMusic02,5,-8.591232831741673e-13,0.13272285081199006
sub-12,genMusic02,6,-8.533270840905323e-13,0.13251883426513567
sub-12,genMusic02,7,-2.015819485698915e-13,0.10175509505686063
sub-12,genMusic02,8,-2.1388492831234733e-13,0.10186232930433113
sub-12,genMusic02,9,-4.618033422774088e-12,0.12778136661843975
sub-12,genMusic02,10,-4.6226175129315105e-12,0.12771707803013746
sub-12,genMusic02,11,-2.380780730030691e-12,0.1523728518303545
sub-12,genMusic02,12,-2.426945803606754e-12,0.15209634205887693
sub-12,genMusic02,13,-7.895096506723275e-12,0.09643705465700722
sub-12,genMusic02,14,-7.91247158557663e-12,0.0962520694747647
sub-12,genMusic02,15,-3.5885907647425636e-12,0.12307185440202133
sub-12,genMusic02,16,-3.5718699869256194e-12,0.1230148452812674
sub-12,genMusic02,17,-5.542809909458901e-11,0.10285470952631727
sub-12,genMusic02,18,-5.4670261063344347e-11,0.10219737046792422
sub-12,genMusic02,19,-6.240358055176573e-12,0.17367017779434984
sub-12,genMusic02,20,-6.243853099548064e-12,0.17392368055516513
sub-12,genMusic02,21,-4.408769542804458e-12,0.1240326564090725
sub-12,genMusic02,22,-4.4146148941864615e-12,0.12390400641072878
sub-12,genMusic02,23,-4.29903492052588e-12,0.12866700692027783
sub-12,genMusic02,24,-4.294439049215649e-12,0.128690209881404
sub-12,genMusic03,1,-1.5386812549979525e-12,0.3432525369684399
sub-12,genMusic03,2,-1.5403976884121957e-12,0.3437025753588669
sub-12,genMusic03,3,-1.1228023825589192e-11,0.167150554981483
sub-12,genMusic03,4,-1.1216389748353285e-11,0.16709817679009611
sub-12,genMusic03,5,-2.943412004575525e-12,0.06405038840855874
sub-12,genMusic03,6,-2.9523440926785055e-12,0.06411076906303542
sub-12,genMusic03,7,-2.1486412085252807e-12,0.13616899874556734
sub-12,genMusic03,8,-2.1486412085252807e-12,0.13616899874556734
sub-12,genMusic03,9,-4.463690150233387e-12,0.1010889616664965
sub-12,genMusic03,10,-4.466695353571603e-12,0.10088499851108369
sub-12,genMusic03,11,-2.555559084141722e-12,0.11001040802048676
sub-12,genMusic03,12,-2.547722406546341e-12,0.11004266988680561
sub-12,genMusic03,13,-9.808306590712679e-12,0.14480342438239557
sub-12,genMusic03,14,-9.855927600068293e-12,0.14483481382026314
sub-12,genMusic03,15,-1.6205269927683925e-12,0.1017206027816887
sub-12,genMusic03,16,-1.6214871577685456e-12,0.10174998252487893
sub-12,genMusic03,17,-1.4828177073508413e-12,0.10573523645351271
sub-12,genMusic03,18,-1.4792823266927822e-12,0.10569424794689701
sub-12,genMusic03,19,-2.2058930766785883e-11,0.07160983877881986
sub-12,genMusic03,20,-2.2109382133800862e-11,0.07155518003636124
sub-12,genMusic03,21,-3.0976047107567063e-12,0.1383244283389402
sub-12,genMusic03,22,-3.0976047107567063e-12,0.1383244283389402
sub-12,genMusic03,23,-1.7394229683929632e-11,0.09563955264017243
sub-12,genMusic03,24,-1.730294478967216e-11,0.09593229166606745
sub-13,classicalMusic,1,-1.2822418392703675e-12,0.26446398234681473
sub-13,classicalMusic,2,1.7176695898895908e-12,0.17136661319192334
sub-13,classicalMusic,3,1.0235685081465838e-13,0.14707388706765095
sub-13,classicalMusic,4,-2.3833853795426612e-12,0.1509874042228926
sub-13,classicalMusic,5,4.2369379471343454e-13,0.2843159754283323
sub-13,classicalMusic,6,-1.2617336457376354e-12,0.20585939659523844
sub-13,classicalMusic,7,-9.587281807543401e-13,4.1134262956151755
sub-13,classicalMusic,8,-6.282429330877279e-12,0.8135647974229979
sub-13,classicalMusic,9,-2.238744115491511e-12,2.1536801975530384
sub-13,classicalMusic,10,-9.748637705233239e-13,0.30016493967792546
sub-13,classicalMusic,11,-3.473246058053579e-13,0.2263776475840914
sub-13,classicalMusic,12,3.464856109415917e-13,3.191281944675031
sub-13,genMusic01,1,-1.3828709505329082e-11,0.19217706798149364
sub-13,genMusic01,2,-1.3907014494452231e-11,0.19168409836204406
sub-13,genMusic01,3,-2.0736212541660343e-12,0.16448802344832572
sub-13,genMusic01,4,-2.0736212541660343e-12,0.16448802344832572
sub-13,genMusic01,5,5.287196738131465e-14,0.18247510431588593
sub-13,genMusic01,6,5.380511208867773e-14,0.1823518196529286
sub-13,genMusic01,7,-9.493664346029312e-13,0.22449032894929838
sub-13,genMusic01,8,-9.509461447097114e-13,0.22458853445542498
sub-13,genMusic01,9,-3.3837901679821142e-12,0.11533472705528988
sub-13,genMusic01,10,-3.3837901679821142e-12,0.11533472705528988
sub-13,genMusic01,11,-7.933139611838882e-12,0.12123334922201584
sub-13,genMusic01,12,-7.961008823134794e-12,0.12112666190577517
sub-13,genMusic01,13,-5.546576584451782e-12,0.13186966510291398
sub-13,genMusic01,14,-5.530630994118762e-12,0.13194869135292683
sub-13,genMusic01,15,-5.063085945641928e-12,0.1460371537816505
sub-13,genMusic01,16,-5.080205905371345e-12,0.14579266111506126
sub-13,genMusic01,17,-1.975664046208993e-12,0.15992829097396424
sub-13,genMusic01,18,-1.9633135016576344e-12,0.15979309256768123
sub-13,genMusic01,19,-3.911142897596288e-13,0.15854444424697436
sub-13,genMusic01,20,-4.054512701245191e-13,0.1590898474561444
sub-13,genMusic01,21,-1.2531447823313987e-11,0.08808894789327125
sub-13,genMusic01,22,-1.2531447823313987e-11,0.08808894789327125
sub-13,genMusic01,23,-4.5336136985690517e-13,0.1705701546361699
sub-13,genMusic01,24,-4.633608349169721e-13,0.17057604558852582
sub-13,genMusic02,1,-1.7881902883569499e-12,0.19132017060752562
sub-13,genMusic02,2,-1.7881902883569499e-12,0.19132017060752562
sub-13,genMusic02,3,-1.7222074612499236e-12,0.13489244866836061
sub-13,genMusic02,4,-1.7222074612499236e-12,0.13489244866836061
sub-13,genMusic02,5,-4.29027353258995e-12,0.12442269679909783
sub-13,genMusic02,6,-4.29027353258995e-12,0.12442269679909783
sub-13,genMusic02,7,-9.818274473751645e-12,0.09880607071491683
sub-13,genMusic02,8,-9.818274473751645e-12,0.09880607071491683
sub-13,genMusic02,9,-2.095797757010399e-12,0.12324191141945305
sub-13,genMusic02,10,-2.092148045468384e-12,0.12316999119469983
sub-13,genMusic02,11,-5.1659757006237605e-12,0.11527403982390289
sub-13,genMusic02,12,-5.197365581719819e-12,0.11506916919021265
sub-13,genMusic02,13,-5.333528327495604e-12,0.18027878984643436
sub-13,genMusic02,14,-5.333528327495604e-12,0.18027878984643436
sub-13,genMusic02,15,-3.3573321795744354e-12,0.16062452108482414
sub-13,genMusic02,16,-3.3675240927332996e-12,0.1604121724546348
sub-13,genMusic02,17,-3.516935662069862e-13,0.16594185463344596
sub-13,genMusic02,18,-3.516935662069862e-13,0.16594185463344596
sub-13,genMusic02,19,-3.066939288420613e-13,0.1914519037822248
sub-13,genMusic02,20,-2.9979951790109895e-13,0.19139644984300683
sub-13,genMusic02,21,-2.079839127623146e-12,0.19061944732570024
sub-13,genMusic02,22,-2.082836841272393e-12,0.190624833142702
sub-13,genMusic02,23,-3.4822047183460624e-12,0.0778881697290888
sub-13,genMusic02,24,-3.4930293624719164e-12,0.07784070515029094
sub-13,genMusic03,1,-1.1579902505178954e-11,0.14224253144924598
sub-13,genMusic03,2,-1.1587362593653177e-11,0.14213931333152638
sub-13,genMusic03,3,-4.960143383937162e-13,0.27500707597671015
sub-13,genMusic03,4,-4.961836766728319e-13,0.2751214243433249
sub-13,genMusic03,5,-1.924351703607433e-12,0.1601507918414385
sub-13,genMusic03,6,-1.924351703607433e-12,0.1601507918414385
sub-13,genMusic03,7,-1.016142057985702e-12,0.17417414429073172
sub-13,genMusic03,8,-1.0070817116176353e-12,0.17447916450014778
sub-13,genMusic03,9,-1.7934167934879867e-12,0.12633402994556092
sub-13,genMusic03,10,-1.7937884346915983e-12,0.1263598042216788
sub-13,genMusic03,11,-1.4027396212348547e-12,0.2952051613256431
sub-13,genMusic03,12,-1.4019274958588649e-12,0.29517722725056705
sub-13,genMusic03,13,-7.851638479448319e-13,0.1753171772339006
sub-13,genMusic03,14,-7.86996240256308e-13,0.17528379258329874
sub-13,genMusic03,15,-9.46653046117192e-13,0.17731945770241406
sub-13,genMusic03,16,-9.407127949190386e-13,0.17786997970104376
sub-13,genMusic03,17,-1.6497479272452642e-12,0.16631189139109764
sub-13,genMusic03,18,-1.654909371295793e-12,0.16630348189089336
sub-13,genMusic03,19,-1.2819891542747852e-12,0.19323408091848077
sub-13,genMusic03,20,-1.2883203033410391e-12,0.19302846353126304
sub-13,genMusic03,21,-9.078424912866106e-13,0.2824360791689154
sub-13,genMusic03,22,-9.109479441741622e-13,0.28235841260871586
sub-13,genMusic03,23,-3.990168373523094e-12,0.12227757936937875
sub-13,genMusic03,24,-4.027579295846346e-12,0.12227218288715119
sub-14,classicalMusic,1,-4.766637112045595e-13,2.6861483961401773
sub-14,classicalMusic,2,1.488830134745902e-14,1.5455938068034087
sub-14,classicalMusic,3,-1.30233523425108e-12,0.6103606230561349
sub-14,classicalMusic,4,9.961460898347764e-13,0.17314564594768084
sub-14,classicalMusic,5,-4.126564743506561e-13,0.35914102988227836
sub-14,classicalMusic,6,-3.266638002497927e-13,0.12385740538200282
sub-14,classicalMusic,7,-1.714145891552512e-13,0.21854806761982448
sub-14,classicalMusic,8,-1.4879057215512241e-12,0.27885730797403435
sub-14,classicalMusic,9,-1.1232298526542758e-10,0.5272678056741152
sub-14,classicalMusic,10,-4.0429769126460204e-13,0.5901953902858881
sub-14,classicalMusic,11,1.5322181668086379e-12,0.5218559197106039
sub-14,classicalMusic,12,2.837955032484052e-14,0.5967264213595606
sub-14,genMusic01,1,-4.2444948276793355e-14,0.226158666578762
sub-14,genMusic01,2,-4.388718881772832e-14,0.22605344046578224
sub-14,genMusic01,3,8.26463169826066e-15,0.3163246781567277
sub-14,genMusic01,4,1.1177874075697906e-14,0.31660140864349795
sub-14,genMusic01,5,-1.6096107194991278e-12,0.09571037735994414
sub-14,genMusic01,6,-1.6167452604548566e-12,0.09569946572468273
sub-14,genMusic01,7,-1.1665701420101312e-12,0.10548996824515654
sub-14,genMusic01,8,-1.1645846375914226e-12,0.1054869590239004
sub-14,genMusic01,9,-4.560467563005386e-13,0.18625219189031794
sub-14,genMusic01,10,-4.566996280271689e-13,0.1863118457181745
sub-14,genMusic01,11,-2.729350129028339e-13,0.5603028874419074
sub-14,genMusic01,12,-2.736977552955742e-13,0.5602245942470666
sub-14,genMusic01,13,-9.168361773727657e-13,0.23844082157713756
sub-14,genMusic01,14,-9.203424377950281e-13,0.23813445950405718
sub-14,genMusic01,15,-6.086752735626328e-13,0.19024951862357597
sub-14,genMusic01,16,-6.077116413673529e-13,0.1904134378908636
sub-14,genMusic01,17,-1.2990076273936119e-12,0.13453542201709776
sub-14,genMusic01,18,-1.2925087357136718e-12,0.13426199015164575
sub-14,genMusic01,19,-5.124629812434707e-13,0.2508925229399096
sub-14,genMusic01,20,-5.124629812434707e-13,0.2508925229399096
sub-14,genMusic01,21,-7.916831436300169e-13,0.18431267054369505
sub-14,genMusic01,22,-7.877701986918838e-13,0.1843687908789776
sub-14,genMusic01,23,-6.990404705018065e-13,0.14504485972893508
sub-14,genMusic01,24,-6.995714921658836e-13,0.144653637238948
sub-14,genMusic02,1,6.644668083618166e-13,0.35249124408650545
sub-14,genMusic02,2,6.730804875621792e-13,0.3527889277039469
sub-14,genMusic02,3,-3.622909005178185e-13,0.3183843975856832
sub-14,genMusic02,4,-3.5860828038431696e-13,0.3187906011864098
sub-14,genMusic02,5,-8.342174172038536e-13,0.3467248172048597
sub-14,genMusic02,6,-8.342174172038536e-13,0.3467248172048597
sub-14,genMusic02,7,-1.0892489008607204e-12,0.17859906738690726
sub-14,genMusic02,8,-1.0845736913094093e-12,0.1788260295468844
sub-14,genMusic02,9,-1.4806479321375203e-12,0.15667863392277134
sub-14,genMusic02,10,-1.4793097734707017e-12,0.15683827153003863
sub-14,genMusic02,11,-1.5430415088564478e-12,0.17033120385278291
sub-14,genMusic02,12,-1.5413065219266206e-12,0.1701533658184993
sub-14,genMusic02,13,-5.20652510329319e-13,0.545322001438995
sub-14,genMusic02,14,-5.203941104424271e-13,0.5456840056429569
sub-14,genMusic02,15,-8.70284724186656e-13,0.18428229181673625
sub-14,genMusic02,16,-8.626314259424454e-13,0.18461274781420625
sub-14,genMusic02,17,-2.2342349896246618e-14,0.23875820511103604
sub-14,genMusic02,18,-2.2342349896246618e-14,0.23875820511103604
sub-14,genMusic02,19,-7.243237392220539e-13,0.2673190048477184
sub-14,genMusic02,20,-7.230973438582158e-13,0.26739549008601643
sub-14,genMusic02,21,-7.124306404667911e-13,0.1565956914955058
sub-14,genMusic02,22,-7.134983812160046e-13,0.156482761408707
sub-14,genMusic02,23,3.7278381375313886e-12,0.31817811611077523
sub-14,genMusic02,24,3.698075189716865e-12,0.31897938279539845
sub-14,genMusic03,1,-1.148933680648527e-12,0.23391686802160078
sub-14,genMusic03,2,-1.1483440900183246e-12,0.234080422131399
sub-14,genMusic03,3,-6.635894565646807e-14,0.24255415902206567
sub-14,genMusic03,4,-6.517615812730774e-14,0.24227445992298977
sub-14,genMusic03,5,-2.1850387042358786e-12,0.13040712955548509
sub-14,genMusic03,6,-2.193449979353462e-12,0.13032329583214927
sub-14,genMusic03,7,-8.933137429688522e-13,0.14524223551914736
sub-14,genMusic03,8,-8.921856632178017e-13,0.14524154315421578
sub-14,genMusic03,9,-1.3663952261179067e-12,0.1302248494703189
sub-14,genMusic03,10,-1.363985161385804e-12,0.13037817449111022
sub-14,genMusic03,11,-4.124554751540898e-12,0.11538502815422193
sub-14,genMusic03,12,-4.132277882176697e-12,0.11552380752182095
sub-14,genMusic03,13,-7.738732633606185e-13,0.20315099946691287
sub-14,genMusic03,14,-7.730924206263884e-13,0.2032015849706399
sub-14,genMusic03,15,-8.927679375681322e-13,0.15512687758495528
sub-14,genMusic03,16,-8.93517948194142e-13,0.15529319335383973
sub-14,genMusic03,17,1.0267388293540775e-12,0.11665594579213605
sub-14,genMusic03,18,1.0205247417998214e-12,0.11674455078755905
sub-14,genMusic03,19,-1.4585111247079223e-12,0.5348170580450611
sub-14,genMusic03,20,-1.4642036596214897e-12,0.5356585414140416
sub-14,genMusic03,21,-4.207264507421405e-12,0.14464528433988041
sub-14,genMusic03,22,-4.1944112001363806e-12,0.1447393618612521
sub-14,genMusic03,23,3.4502293067487396e-13,0.3296958526588276
sub-14,genMusic03,24,3.441772707162468e-13,0.32962904020525297
sub-15,classicalMusic,1,1.5331186996100085e-13,0.7057670648936339
sub-15,classicalMusic,2,1.162395553583328e-12,2.471323078121349
sub-15,classicalMusic,3,-2.077564972741611e-13,2.2217078332109303
sub-15,classicalMusic,4,9.013048384391338e-12,6.078609735863299
sub-15,classicalMusic,5,2.2089349654481635e-11,13.133557241030708
sub-15,classicalMusic,6,6.201599650513056e-12,35.475332368597705
sub-15,classicalMusic,7,3.398788628454755e-12,22.1226413012802
sub-15,classicalMusic,8,1.2102714562552184e-11,40.856697044086864
sub-15,classicalMusic,9,8.113231799745286e-12,46.34161972843754
sub-15,classicalMusic,10,7.973988725803595e-12,94.71473725653524
sub-15,classicalMusic,11,1.8555532617182504e-11,35.34616650585326
sub-15,classicalMusic,12,3.639811617691905e-11,17.04905914750938
sub-15,genMusic01,1,9.555252449874088e-13,0.2622401018587681
sub-15,genMusic01,2,9.600932807974327e-13,0.262764706262764
sub-15,genMusic01,3,1.7680491071713427e-12,0.11769498617074578
sub-15,genMusic01,4,1.775585054565495e-12,0.11750488028259612
sub-15,genMusic01,5,1.9987087056921635e-12,0.15769735053206588
sub-15,genMusic01,6,2.0025154863182708e-12,0.1576172455265541
sub-15,genMusic01,7,1.2394714441051775e-12,0.1698268731256386
sub-15,genMusic01,8,1.2394714441051775e-12,0.1698268731256386
sub-15,genMusic01,9,4.7535399374002584e-14,0.2655520955521586
sub-15,genMusic01,10,3.245119398631315e-14,0.2656475479641992
sub-15,genMusic01,11,-7.087117827844161e-13,0.1212042551063034
sub-15,genMusic01,12,-7.140058042524609e-13,0.12129235848722483
sub-15,genMusic01,13,2.453874917121921e-13,0.07870585338574518
sub-15,genMusic01,14,2.3309837206578494e-13,0.07885293162758421
sub-15,genMusic01,15,-1.0824628541077479e-12,0.25580264247729706
sub-15,genMusic01,16,-1.0769545315293053e-12,0.256430112598779
sub-15,genMusic01,17,-9.436471537482951e-13,0.18087784801807563
sub-15,genMusic01,18,-9.476787865217317e-13,0.18044951520574054
sub-15,genMusic01,19,1.4909867818869697e-12,0.12291831355884662
sub-15,genMusic01,20,1.4875542654848902e-12,0.12314871746571535
sub-15,genMusic01,21,1.0309077202759085e-12,0.2106261225106822
sub-15,genMusic01,22,1.0356748244254497e-12,0.21050644415654973
sub-15,genMusic01,23,5.220343256727495e-13,0.13852327922055643
sub-15,genMusic01,24,5.2232395780521e-13,0.13834134800877013
sub-15,genMusic02,1,5.875801612244665e-12,0.23776349919640347
sub-15,genMusic02,2,5.852411830581579e-12,0.2349418329055695
sub-15,genMusic02,3,1.5931881364029642e-12,0.4615603113275502
sub-15,genMusic02,4,1.5963048235893722e-12,0.4607932842024266
sub-15,genMusic02,5,8.225174695693621e-13,0.5688823599348093
sub-15,genMusic02,6,8.249082295112994e-13,0.5690923967558271
sub-15,genMusic02,7,1.3070300470474107e-12,0.21670670627983135
sub-15,genMusic02,8,1.3106664481392864e-12,0.216082283947624
sub-15,genMusic02,9,8.271533846559721e-12,0.06880040765859248
sub-15,genMusic02,10,8.271533846559721e-12,0.06880040765859248
sub-15,genMusic02,11,3.884621440749845e-12,0.08749055575493288
sub-15,genMusic02,12,3.875879489679527e-12,0.08770064760781782
sub-15,genMusic02,13,2.553823178125414e-12,0.13503989070083855
sub-15,genMusic02,14,6.917164749148628e-13,0.9468084913620608
sub-15,genMusic02,15,6.921088540335058e-13,0.9459934686154697
sub-15,genMusic02,16,1.055941514720896e-12,0.2201131930816707
sub-15,genMusic02,17,1.0561934687068072e-12,0.22044522905614827
sub-15,genMusic02,18,7.700494106170982e-13,0.2623355577858917
sub-15,genMusic02,19,7.703060620125547e-13,0.2623843424338348
sub-15,genMusic02,20,1.11296469030278e-12,0.35971700253123384
sub-15,genMusic02,21,1.1076576239253577e-12,0.3602702925115837
